filename,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36,data_37,data_38,data_39,data_40,data_41,data_42,data_43,data_44,data_45,data_46,data_47,data_48,data_49,data_50,data_51,data_52,data_53,data_54,data_55,data_56,data_57,data_58,data_59,data_60,data_61,data_62,data_63,data_64,data_65,data_66,data_67,data_68,data_69,data_70,data_71,data_72,data_73,data_74,data_75,data_76,data_77,data_78,data_79,data_80,data_81,data_82,data_83,data_84,data_85,data_86,data_87,data_88,data_89,data_90,data_91,data_92,data_93,data_94,data_95,data_96,data_97,data_98,data_99,label
alphalist_v5.1_new_setup.exe_extracted.csv,241038017,46684587,124100088,85355315,1191300,812704,3318623,45842507,34524560,17216650,14528295,3707966,1645356,2308388,10182235,24918717,42213926,17685570,18116690,17013931,5575906,18965598,10770676,12090935,9180045,12024191,81087357,61260658,25933814,27114513,20802520,42400685,6802287,23207214,11559919,54030226,20854554,43663664,20096323,8797841,13795311,21781995,12870400,19185229,33908310,9322032,3684703,889119,768845,729383,701237,829146,705006,924689,1934732,2571637,4237146,1834517,2543802,203452,509059,14465781,1100558,2272444,143435,120559,178288,133171,110508,430725,301080,1160175,757073,761300,741042,728502,2114039,1530707,1291376,774744,1191010,1099870,606323,572622,75105,466661,226903,700200,867658,742895,795359,1692363,744830,1726549,5025419,1812401,2278150,742307,1020511,0
alternatiff-pl-w32-2.0.0.exe_extracted.csv,12725090,98418662,13658384,1325433,1436264,45684541,19030175,25338389,38752973,62959433,41140161,24788637,723920,1203476,11998291,23949906,25906938,28518213,28659904,25357235,12249303,9987698,16499543,15129532,19998417,11484000,14521223,19780354,18872751,8177816,6479665,4557517,19073910,10486806,14982910,22311402,3953943,4375457,15783506,22542546,7725660,7594708,9234570,12034266,13486451,20031885,10339766,1614091,748802,779100,686307,777166,1269816,1794402,1003749,1317296,1637663,924928,868657,873382,1176451,788877,7261629,2119962,2920021,866461,1025507,1476034,2204660,3635340,3526912,3663979,3041381,1397065,4218417,2052047,773246,1297957,937633,820309,482969,136145,254448,382907,724076,710846,778733,891567,1613175,879506,931517,1010905,1899067,10250571,1285251,765620,734417,113663,143664,0
amc_install.exe_extracted.csv,62280217,48561100,8825925,678333,675389,37130044,1982601,40651872,74407421,62940897,48342660,15946575,1315997,2406590,16469839,54818141,8941196,11047350,11406043,10776472,10680018,33312873,12109163,9468852,9814976,62908280,64551207,28062111,12543191,16427706,9046015,10231748,21104378,33622109,30303733,53647266,20656134,11180064,7166679,21987634,12781286,3407729,14190614,5872006,24221116,32380564,7353083,24312454,15823791,721843,1656254,1829115,1169110,724488,1165230,356763,3392590,251031,188234,246579,182435,4094098,1700176,187358,617023,157464,134723,722560,2095827,1677046,200265,1697456,766594,830615,1740280,6544007,772575,859873,648162,720091,1308963,923535,1008727,864923,788945,294562,1345630,1930492,1149926,2917530,1411280,925594,1899101,9262391,3878622,828757,1331603,771590,819884,0
archvisiondashboardinstaller.exe_extracted.csv,79081547,84115002,57908550,86764781,123510376,80839954,145039839,82076810,15704420,8685595,37304852,210198,868377,3430706,1724901,7272349,76690532,50149563,26261821,13140400,11065607,11387066,28480265,41609443,25150975,16309604,13337165,13602221,9182805,23451189,21889932,10820177,8383369,8717405,16998819,11559356,9536971,9793430,14641393,13224774,7459913,13268313,10823690,22610896,8662146,6751313,5794362,11189877,7169568,6835181,975168,779058,1006684,1221481,2664086,111896,3796566,576108,229084,4199580,473848,145353,646497,5863071,2743678,819711,972004,896615,1157546,3163169,1517475,759678,1258491,894111,1394635,764431,782798,1220045,1551301,1283801,779988,732789,2474931,1245073,2811293,2189510,302625,458253,445417,125299,1600352,364077,227721,138414,78291,78148,80845,316098,95116,0
arturia400.exe_extracted.csv,190518683,69391815,53992153,82285295,170640568,64914186,139360294,120819271,49285443,85186587,71261215,34439271,12329991,4560137,3549614,51382438,32812689,10608434,16271345,10166514,7348456,21232029,20029623,38440235,15756446,16491391,67293147,69045315,15501601,10587362,11426329,15224676,13513349,12097343,16637586,20495872,18293349,18534905,8493552,16758752,15122474,5737019,13154963,10087451,25494154,8824080,4977773,10643006,11569028,809936,723497,2148617,1862759,550747,935115,2427663,2787904,3526954,4732969,812557,686638,1797070,2595296,2076552,2065256,2052222,1427286,1076468,726257,1683483,1320365,5585018,1196032,2927554,1411045,888663,3609186,368927,281469,161964,340297,2973877,1799069,748200,832117,1109697,2529186,2227961,1924418,1649800,755670,1223378,1144813,735630,2777533,3884340,1733800,262212,257124,0
assist.exe_extracted.csv,126512259,15518842,52095510,53187763,102725362,118900498,93115943,35250496,82079281,54607281,29208827,33961314,11074242,9742216,2219150,4543505,1662489,32177849,44373614,43933227,32592412,37130112,33541245,5227662,19126138,20213539,32036553,26379046,11411932,10138027,17030393,17368613,22277236,14793984,10964754,10809345,7456599,9233350,9817975,8742351,13282883,12796243,12802556,7846503,18064567,17537992,15661641,23471069,6882528,15818663,3814767,1016013,805732,714230,802943,2183505,1361261,688829,748166,2917106,3228695,1480896,802287,778742,2271216,1146494,1489428,194692,6200790,511078,4186701,2149768,3515950,2492735,3540083,45329852,169568,7875773,178839,3719642,900723,143705,177642,200469,208392,556174,929882,140556,1234954,123257,527089,159390,589771,274325,1659621,513871,835636,817535,550746,0
asuswebstoragesyncagent2.1.0.exe_extracted.csv,74974435,77456890,181130359,12820911,61872610,17946612,13522701,25829238,141219495,159868855,22580434,115784894,74097807,21559140,58076640,51379920,40409574,38913377,40882036,10944992,25273533,14095543,10986845,8568343,13824540,16206239,17679096,9463154,27002800,72547829,67949426,22160516,15031053,10137434,9872287,14327269,7218151,27204000,27763930,15245822,13536665,14496698,16296184,17507188,15799196,9638913,12645312,18915722,13694281,10417540,19511798,20606847,6510717,3386025,5026944,341293,283256,156150,189477,1931313,257135,183356,2705299,113054,1427477,493491,507367,324141,20519203,12248825,2201355,832510,6787321,1465969,1487763,1736035,291461,681946,2710844,1594785,2357534,1056163,2504137,2195646,67540,3388104,2217266,2046629,1970611,2032499,1872319,107547,128761,228395,87081,1256468,2061043,1073168,1029352,0
audacity-win-3.5.1-64bit.exe_extracted.csv,180356373,26253126,72136300,87398074,56642773,59066713,24095769,9454531,4534651,4243402,2046495,3986121,5434063,22202897,17193295,11907885,12774320,6496757,14414930,19965897,19916161,10262311,16165438,8845937,10926799,9228198,20613342,28309935,14536226,8861073,14168460,11354201,12218260,11776818,12794480,13101946,8302662,24046089,10481279,8806122,13195073,12068923,4080217,7377005,9355457,11856916,156556,2072920,699023,635034,283259,324151,982585,67093,78588,1895345,123123,2772275,146455,143182,124424,13130340,2393667,802240,1253183,1228528,914135,2036856,1224435,743494,814554,1828261,1518711,1068375,1048637,1165531,1743359,723522,1977985,135752,2261392,9685680,3927403,2064516,2841887,9209039,3706735,920866,734878,1297706,763450,3198748,5682425,1194510,681435,656698,812242,768236,5619114,0
audacity-win.exe_extracted.csv,84980420,66829108,28084602,49831228,106916731,65655281,90051848,149361318,129526045,75565847,46217120,21453365,35955625,87188317,48023747,70844319,4334950,18844695,40222491,38769060,28976792,31601440,45592050,39285873,13362509,24751385,23915932,59667860,9148472,19326870,18657177,19450186,15533686,10703447,15659702,22808404,12798144,27749396,20101095,10376636,9421744,23214430,6436471,8776932,12335690,9392718,11986874,10732812,9108193,12826721,6431325,894942,2192333,786657,894377,1144964,894909,2597981,369015,200295,2100980,114414,2517909,776350,1587543,1433574,149776,1391307,140409,116409,640006,1340905,1968184,1892275,721982,845478,1075475,1189691,138045,142308,758620,791781,1288671,1562195,8094052,1139418,1412693,1563294,489701,486330,7514052,42871638,165968,1638585,128987,3054452,2939013,1374455,1161350,0
autohotkey104805_install.exe_extracted.csv,106155184,41867060,60648778,82413113,35135040,20730259,90322432,72085922,37560507,36339010,33607898,3123863,21076957,43606189,1386182,1436157,1055976,25019374,58087365,31068900,30953695,21916027,26301334,25434912,7887173,14824614,37219029,97182609,49300300,15273392,11074306,36686793,13409720,11371782,6700662,8328511,7976686,12415612,11818230,9763230,7445452,44861101,11377207,14297754,9619607,18066521,16700503,5638982,15492730,6378361,7448747,2723976,1904739,4858543,1141804,873664,998455,831851,3634754,1651109,3350799,917104,1937766,3571215,1884796,2196142,2593918,876112,3083513,833797,1709363,2512181,5960374,3715770,1311388,3432541,245810,809512,8663463,767988,1025289,1621835,831768,1977412,869783,933337,710239,203700,1063818,146410,284992,342157,310797,1753339,1210331,6535699,1250961,447870,850058,0
autoit-v3-setup.exe_extracted.csv,38368133,50139653,59751874,113691129,151973408,104058753,66499305,111792041,30535200,26355208,10821821,4247767,47190349,33715525,61070190,34668471,41918908,56282620,53235349,31738673,63683578,44375305,39902166,23576790,33239162,38916277,78703399,61173649,10850515,18789348,4735187,17121936,17295361,11033535,19536707,18914966,6717884,11885953,12519299,21976738,10725399,17702108,10671285,4617543,20424557,6121761,10206356,10648843,192627,1322744,920292,962127,817104,840846,1281858,1802036,753222,877890,5131810,341288,960236,91770,1287611,803426,2642598,754937,231980,266901,432315,23467129,4138435,4052981,1096198,1608466,1323881,1972958,793330,695411,825398,919237,1842498,751674,838575,753554,1068022,6424358,776229,734513,1090549,780806,744530,786856,1141283,2068638,3777764,1560021,805178,838071,1808332,0
Autologon.exe_extracted.csv,69116037,92819458,263778670,142870037,158006245,204131919,164542481,74541497,100612965,156197516,59549209,29800264,31321482,38998928,766451,22374259,14504285,46911832,52407047,115431234,85356095,12162210,15901084,12354632,10140384,42167753,17862904,13304452,14925200,44090404,24952518,25001805,12643774,20184548,17328947,6016074,10041358,21300484,43958135,23694475,12763152,11562534,9908649,7913888,14671714,26217908,9870886,7406874,6788779,15494136,18705020,2162415,796922,138932,169526,144904,2165779,803403,715809,961513,2825512,1937527,1206105,209900,206998,3316416,5429473,4397636,1966336,2177339,1631976,2555129,1669880,1656311,1526263,15328105,8489073,28151763,2491302,6154622,1428596,4526868,3795688,4393075,637099,1159423,2468145,649603,313754,194773,321351,534607,2520306,2056501,747685,154205,374876,234128,642576,0
Autologon64.exe_extracted.csv,44818180,242134747,154214008,188715133,141422251,216266652,155794399,76433717,139388628,61905454,21720813,15448248,29315813,65872033,805946,32694391,6788626,29888926,60363510,41110535,49692662,31405466,51767670,38324839,32684767,25616417,21759667,25290574,41131419,46323927,15783779,10828438,11167200,11270645,6659241,17959356,16133975,10801225,28471675,31181067,10702801,12133396,13879204,5412586,11668241,7364414,14260330,9225850,10024613,10414828,3750583,1200750,2146967,1566642,2298099,11013361,2729646,21059089,421691,2955970,8827150,2202410,3651875,3462902,743245,10594729,3323590,2132669,802915,690363,828158,814788,1628583,1834246,339717,114525,1808267,1671745,739744,1080326,822290,2408806,3555243,1859398,1681947,1795755,3095020,4860430,1888183,2517976,1563943,827995,2863419,2086070,2647174,2006021,2041457,897755,778071,0
Autoruns.exe_extracted.csv,94129240,127798498,49959395,74371082,111669797,17679072,25659274,26836995,6595302,17071664,11250085,41224538,23231815,22030090,2156246,3799204,7088566,4701910,17237956,52659448,36353592,32349168,11770979,8141455,10808056,28714577,34174699,14353018,11269047,10234107,25531656,8486946,21054466,12311920,14818309,22611658,24765863,32450215,15322625,25350293,25381449,15499919,8494145,16612885,15401893,13055028,9051836,25678672,4876940,1259907,3943601,856604,575887,64056,112969,1496591,681724,882800,2650992,797759,2336141,1448289,488754,3141788,1703950,192967,254747,203594,192325,259239,2512059,254204,230250,147461,382087,1553078,103416,165049,143936,388892,1897671,580153,2972521,8203781,1785647,4040040,1002763,1427966,2670657,3681450,820321,1329111,89573,3799880,3055828,1044536,799250,779711,962855,0
Autoruns64.exe_extracted.csv,180134792,57720617,124647692,138526711,4615293,1869596,6154808,24755611,41172143,52801315,80099191,35739934,49705542,333607,4988796,2158386,2446994,47547244,38692471,21200738,11762110,12247789,13673609,22949085,32918082,20086967,8622687,29208042,21029633,16744821,22153823,14489098,8796708,12110871,13422112,9486056,5838186,8329284,13743163,20290986,7672350,13486773,14940634,23237901,16921352,16323762,7139684,7902255,10667976,34282519,5273876,152290,362061,378214,282161,1078732,199341,1163194,768084,843373,6842103,752410,899659,3982686,2283702,5367910,1951794,146150,695188,955549,3633019,3373495,768962,799112,1203784,945728,2484455,1315787,843893,531497,1809446,3742469,2519388,1246625,979876,1723258,3746560,807811,1390644,1280291,999370,1453653,765948,815600,1266488,1036737,949501,1154606,533897,0
autorunsc.exe_extracted.csv,168325496,90676490,92654064,55928802,103227556,28647197,100875450,103240324,8315362,11980147,16005992,56441682,17074693,1698035,8252530,26083137,12191421,49952510,25901764,15209137,9982493,20820012,9619617,9403895,16894112,18183830,15069065,21139879,18854461,34178470,9513312,17344046,11176333,24378263,17120574,11827050,10492473,22112609,18617978,8125027,12524741,10003229,16482934,11646583,13627032,26075222,14622725,14009490,10681695,16887928,5242419,2718181,1494971,14307775,1037721,962673,2247764,701690,852528,2857844,3175660,2318711,917410,869918,6977280,2014654,2502571,147561,103293,2306597,2013174,1789163,1074521,99534,3040462,1063138,4266593,1123103,2305965,3065646,3886286,4551044,895539,749391,906525,1984084,2522627,754092,736150,1050530,2670362,3780577,2580035,3856005,2743823,5389436,1329857,881994,888183,0
autorunsc64.exe_extracted.csv,166111992,84296365,56515672,71471905,223964315,145542291,223026993,95846132,198876825,103852288,57508187,137189255,146845565,15034233,21108505,56531081,60433016,18538354,140558206,98904199,39527501,65965911,18634889,17872190,16469395,17423713,18584709,18969886,15408403,26417120,13739607,29821759,26594083,7948735,8395934,13218452,11346751,16607554,10266779,16526314,11961878,16916274,27813723,7742096,9235532,8884933,15712765,13263689,18593633,18251603,2307007,811119,105045,143466,2135750,1698176,105097,233585,148783,2551277,2522751,93259,140322,639231,1524799,6400782,179430,307359,1735916,1107087,4455611,716806,780070,1907354,730718,4726325,2424988,878388,1345701,871242,4696813,136448,344817,149593,111815,3924837,1555056,1232647,1176461,3598292,2934237,3373488,3617141,190398,31221345,15051897,1964404,3018671,2883170,0
avast_free.exe_extracted.csv,138777543,61937669,47603694,86307249,128641919,12290096,56186948,54818551,44132183,27259088,5477373,4050841,10484896,2266773,2583352,4232627,17714788,16007992,15089232,26711506,7415557,18444925,29925967,29221634,10952741,10740188,24279689,9550595,11565168,28962653,33758620,23429525,28731757,21298508,14547573,20532509,13303162,17951860,8998643,14037149,18406616,11090995,14684853,20875999,25085425,11272123,7797303,8926439,13570400,8118696,12072464,1649671,6090847,4244065,2072466,4463018,6040521,7443176,6418267,6698587,7101890,6179282,5032832,5247978,2505141,5294708,3264291,5252933,4508206,3662666,2088832,7195140,10257549,6668008,4741468,4032134,3466604,10492977,12920973,2428751,20614791,5178720,8337445,8851856,10098067,2312134,4835635,7507775,7007488,3813457,9639911,2363508,4502147,8585394,13000856,8646340,3043094,3394139,2464212,0
avast_free_antivirus.exe_extracted.csv,75859537,77058209,233287380,136216083,315636000,112580239,224684539,101911648,38294568,105284359,342933625,55999767,47570922,19567834,63470666,44264987,61539947,56442577,8151626,56331047,60084716,49826457,45638537,39812944,31399604,22764219,29076361,10179647,12796837,45596348,30494364,8442121,15684883,14015506,8043732,17632176,26393667,13599902,7482310,3844004,16452365,11047006,21968577,23631191,19600457,11048878,9915082,25060746,18763443,6753167,20552053,6998211,7047122,5658262,2494568,914724,3059229,6732170,2785721,4269672,3275053,4834709,2924021,3104109,3236927,5837095,6978572,1887854,8053301,7128680,2364582,5134368,7854096,6004271,4056686,3291259,2312320,10474841,14028454,7921997,6433782,6450784,5569900,5227766,12285082,4207483,2892477,6932299,2745812,2994873,4700476,9429082,7352271,4284707,4589495,6275576,4190105,2641968,5112607,0
avgwebtuneup.exe_extracted.csv,40031241,78385929,250256743,139052727,449673474,195273012,115576273,9677642,170056641,200112916,45702233,47107574,34999229,57844360,33231549,2086043,1413853,79997170,78595672,41187080,61959000,34173738,20558912,10121277,11865637,16727249,14694576,12608268,17078818,11591697,41328933,41040098,13524670,9948536,8203120,19058491,9435824,5274550,9107781,11635461,15776239,30277658,11011778,8273236,3460127,7910481,7242886,7220382,12640983,9712651,8229648,1411751,1141951,981383,2247930,719299,745763,1446477,904741,1935738,3460633,1049906,1779118,1812741,2010228,3839974,832796,752404,841716,2774852,1141123,888449,1663358,895683,2768738,761443,1335669,694630,723865,2532043,783754,977954,495741,681128,2167691,1418973,1777516,952291,1886913,3091340,4452977,738645,21634345,2476293,2145153,3611533,2488297,638144,1100035,0
avira_en.exe_extracted.csv,73572777,46031321,104627288,46194218,64124429,57757163,80375298,142884355,88251593,39948300,31917708,62441867,40249518,20273996,9497914,51172869,130920004,31104163,39487634,15683712,26215805,81810383,101867107,74077200,62260353,79676558,39620204,60707859,68285964,34325965,89482419,130550748,98149543,92782645,26602597,12531780,29866773,14908699,12789552,10048818,7249024,11732113,28000319,6648507,7398582,9030548,12996965,10436643,7440269,16925846,3451051,206932,5818278,2048203,1979967,3570407,1117021,2525361,753147,911709,2700023,769426,4454132,2118362,28411051,1208856,3473283,4414459,2163587,123304,89740,1579009,1289607,2497206,1159761,268308,362932,785032,1368698,757076,383741,869500,1253660,2077588,546882,208660,182229,261052,1753083,718943,857295,705629,1187871,862892,570040,674255,680924,1386766,105745,0
avira_en_av_5b8d944266475_ws.exe_extracted.csv,218002251,29367947,41683117,10097551,70161847,43324981,52328158,18146905,88047488,40488489,17894459,68922302,101133397,105351147,30897067,9777638,9799308,29862084,54633855,48552075,36495917,115713111,94766440,80230666,90862709,33140782,59794175,76930268,42097144,11899470,24268083,25497327,45116534,42205138,10741434,10058206,8981558,5745612,9835372,6552007,6129300,8015737,15319753,3555314,9660483,12758362,7105100,8132575,19669406,14857664,19868919,197986,1014315,1841861,1310020,1803097,371909,734428,1514469,783794,2043979,839735,936855,2939423,2008243,2489139,1496753,971121,797398,1467747,4450810,2321284,4574606,911690,4523027,1166071,2023486,7380476,147373,1082518,210797,399141,207313,2386310,740063,772161,960857,1421370,1997078,3065298,2742772,185460,300128,543453,91702,5321239,3273810,1229305,273154,0
avisynth_260.exe_extracted.csv,113486627,80688739,181863433,161823482,148302437,118744252,92742354,4270283,910961,270461,5857243,1660494,6155875,1186271,15720126,16666318,14412628,8102664,16280095,9590052,5291316,19292667,26703987,39216144,34257263,34437337,12510291,16275689,29305023,22079533,8256996,15876895,36973320,24799877,14898553,7117453,9984780,11329638,10015075,8070995,11246323,22217080,15295554,24492019,8560456,20590240,19254715,1030016,2952182,752745,759419,1274727,2012164,2324423,121212,744020,6295844,16389322,21633055,3148026,1772675,1470208,2515259,2425836,982138,865027,1201175,1593411,17173856,8294914,878807,1677376,2427319,5672094,4967583,965789,811630,967256,2809883,835703,740779,659502,164222,1065155,152406,498085,2822850,873304,3757546,871517,1068331,808487,1976991,2057732,2046759,835345,743064,893236,902227,0
azhagi-setup.exe_extracted.csv,105166777,185288871,221468378,244382824,104699102,272970331,206092601,55700091,87923050,97023138,75237208,54926925,87475130,68122991,53476904,57424777,135426586,159617749,59405706,12986224,7215987,51196936,35654213,20737703,21270533,8486054,27697033,11558586,20312305,18808256,26443446,46610127,15899784,8957372,13278960,10819260,13745264,8763753,20678121,8872023,9484349,13315622,19968510,10325696,33125206,12270609,19116980,11626964,13090101,13758306,18589618,3643232,2820589,1946135,959325,524247,205567,2105291,837989,880441,3540824,1439923,2376702,1515995,252454,111229,3963890,1653110,224121,233827,1088046,1174698,1101450,217483,1370595,1299509,277932,3343164,817850,859183,873208,223225,1299654,111165,1573381,2029921,3152109,2137818,1441611,1398224,162876,204287,940584,297021,1736326,2828991,2977632,3192085,668646,0
azhagi-setup2.exe_extracted.csv,76728002,70317514,83494102,80921446,85881259,57149547,87250573,109559988,76971307,115099415,65010915,28736462,30602874,14085126,927535,1172610,1310290,1700160,27184093,36288597,44980930,56650911,19553518,30169305,13569909,5376084,40214522,51183393,75467558,19845340,11828396,8124095,25223420,27236498,11642309,22556597,8399157,19291067,17317324,65155469,8369941,17558308,13856336,16223685,6486272,10797211,17537348,10942402,24619649,20549692,9815989,12337018,347275,99601,4015113,2041585,726126,224275,489217,3631665,1955246,5502865,2146631,708738,4213342,3565592,253745,116883,848285,1643949,755785,1891501,1127421,2077580,471761,683679,1614754,1024151,4272033,1954465,891168,789337,2392163,4341083,844860,765582,835566,657099,526097,2905135,13854949,3303134,913580,2227420,3194132,5471462,3204273,747739,838537,0
azteca.exe_extracted.csv,204606255,28863401,39133393,85218501,107830607,93824331,84463195,84416106,102545325,88206759,23714164,3894673,3947477,1848131,1179908,9465412,7650690,23551642,64911196,22607972,34640182,22724422,27985436,25406399,27966442,40075540,10000440,79158693,168795360,11766150,6270279,16288883,31516871,17075500,17809984,10998627,9603967,18004614,17818705,6772493,15892344,20245266,11924387,9573873,21797748,23519148,25784885,17076054,11568433,20390996,2552369,683740,2128045,36774619,5711532,1356053,747987,2133963,11992859,1214970,2129788,725957,1384455,1836993,847573,1627790,2399032,1055358,1996009,897751,1760448,3364761,2592568,1018690,932539,3780414,480791,252241,937005,477473,242007,175376,308381,2038510,1327054,273180,238228,345214,2689301,3218049,1224059,779825,1098536,954218,1408573,1975858,835435,933491,854118,0
baidubrowser.exe_extracted.csv,53243899,86015654,22005649,28639232,59729026,121877497,62560864,102461000,69188173,91991694,62743974,135678365,164288267,143537436,75480044,233292908,163244059,41943457,46259943,131228733,47207986,54193182,70830797,11796598,11125483,17863873,47017815,45535172,28474923,60752600,138336453,76366447,23428811,11883820,7774720,26273788,9498735,5294816,8108523,9738624,16352553,13867602,11054223,13992387,18295082,15080819,13192448,16877400,22973612,6026730,677689,3761919,798755,844696,805584,4919403,2212424,836494,874029,2820674,3118788,1633043,808167,1001112,822476,12651099,779110,1000670,1251652,863672,1294021,2888310,847746,1265948,1309001,2534011,2003007,903303,6821649,6959094,2287273,2056244,1353312,2326563,1869019,1442381,1999736,863658,1298659,140581,259396,892552,9001378,151324,1505757,2686241,112740,138067,129450,0
BaiduNetdisk_7.26.0.10.exe_extracted.csv,28830526,59288295,168812429,34518669,46580371,33791524,8300725,26219898,52808540,51454605,52372272,62295507,30509093,1096717,304361,545615,9754657,36031300,33865613,59969357,43574585,2608558,3157177,1258534,1100040,6788333,27980406,26391534,971763,7770425,569439,5709588,26142363,8649546,6576737,8904187,37470187,4075098,10972340,9578551,10057579,13743820,11525095,13935591,19023997,2604977,1768198,3092059,449259,3919281,2037854,753540,2179966,2661273,5036127,15646273,11058157,7816985,6329005,14233454,14403451,8232394,17015655,14649782,9505849,5509955,6352362,15259610,10402349,6065910,22061674,17642525,11170559,4954946,683704,957707,1729830,2487882,3616070,951388,1852803,17027084,2201812,4622483,948570,1437680,1221495,3638728,813814,1300658,1146813,1022643,922718,1003476,820594,2036893,243370,23110985,7843621,0
