,branch-load-misses_mean,branch-load-misses_std,branch-load-misses_max,branch-load-misses_med,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_med,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_med,branches_mean,branches_std,branches_max,branches_med,bus-cycles_mean,bus-cycles_std,bus-cycles_max,bus-cycles_med,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_med,cache-references_mean,cache-references_std,cache-references_max,cache-references_med,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_med,dTLB-load-misses_mean,dTLB-load-misses_std,dTLB-load-misses_max,dTLB-load-misses_med,dTLB-loads_mean,dTLB-loads_std,dTLB-loads_max,dTLB-loads_med,dTLB-store-misses_mean,dTLB-store-misses_std,dTLB-store-misses_max,dTLB-store-misses_med,dTLB-stores_mean,dTLB-stores_std,dTLB-stores_max,dTLB-stores_med,instructions_mean,instructions_std,instructions_max,instructions_med,iTLB-load-misses_mean,iTLB-load-misses_std,iTLB-load-misses_max,iTLB-load-misses_med,iTLB-loads_mean,iTLB-loads_std,iTLB-loads_max,iTLB-loads_med,L1-dcache-load-misses_mean,L1-dcache-load-misses_std,L1-dcache-load-misses_max,L1-dcache-load-misses_med,L1-dcache-loads_mean,L1-dcache-loads_std,L1-dcache-loads_max,L1-dcache-loads_med,L1-dcache-stores_mean,L1-dcache-stores_std,L1-dcache-stores_max,L1-dcache-stores_med,L1-icache-load-misses_mean,L1-icache-load-misses_std,L1-icache-load-misses_max,L1-icache-load-misses_med,LLC-load-misses_mean,LLC-load-misses_std,LLC-load-misses_max,LLC-load-misses_med,LLC-loads_mean,LLC-loads_std,LLC-loads_max,LLC-loads_med,LLC-store-misses_mean,LLC-store-misses_std,LLC-store-misses_max,LLC-store-misses_med,LLC-store_mean,LLC-store_std,LLC-store_max,LLC-store_med,node-loads_mean,node-loads_std,node-loads_max,node-loads_med,node-stores_mean,node-stores_std,node-stores_max,node-stores_med
LLC-store_std,0.4204658841481623,0.1893744708092276,0.2719635554258765,0.41082291735707654,0.3526629802877087,0.2157702346161595,0.20714945750572866,0.36049770704358713,0.4204653213595555,0.1893759998808149,0.2719588375643046,0.4108199088101897,0.35105032395063135,0.20554895606031787,0.1610995026954482,0.3616652201879893,0.6414943888762704,0.13644945162634448,0.45307048226532093,0.6572121305025403,0.7313405396036525,0.7844237145290986,0.7248282224140901,0.6844984640415872,0.6681267135832901,0.709588496642971,0.6409980871137285,0.617824071520532,0.6479336729956725,0.3114271005353755,0.39189148534688556,0.6523411030399395,0.35533126988356184,0.449984307010764,0.44296262641176587,0.31179651768839084,0.43226359686950455,0.326162276551658,0.35107309913288404,0.4177161152655109,0.4964283202208241,0.5646864580927733,0.4887893272290392,0.45669618443333176,0.5487486919393828,0.3947180668328226,0.40794469063587796,0.536837191363607,0.4809449173155523,0.3586947243480961,0.29710825754449527,0.48017760679654165,0.36241161889846113,0.40426624114261706,0.3397572100492082,0.3059787574381369,0.623464146616818,0.6207986079007528,0.5766616695256396,0.5362207109961931,0.5977046992215943,0.6023004664120876,0.488367017596424,0.5650589697757368,0.4310897790662605,0.3253113564714923,0.34045515739254284,0.4210059565952551,0.5494441294309182,0.39498018604727725,0.39972015471416394,0.5368884579256162,0.6443158636254657,0.6598513908668863,0.6165299633551137,0.5620587880406731,0.7467278224176145,0.7266325787243731,0.5460307513627771,0.6447792098940855,0.6149682889537644,0.6371710778405123,0.47142193051505366,0.5574582389004535,0.8290943793371912,0.9509727545534568,0.804583180700275,0.6720003315734684,0.8356952074315525,,0.8815642065981961,0.7065627403004181,0.7157360504000674,0.596105012339878,0.49164829788979675,0.6647101211349365,0.7633041682201482,0.8345618247284022,0.7574034544435416,0.6805637592102336
LLC-store_max,0.32444088694431394,0.22092735808336472,0.304483202351073,0.28651126174723635,0.29584059535958246,0.25161353053617386,0.23854264267065592,0.29285041807801576,0.32444074504567333,0.22093058550845693,0.30448335980371344,0.2865020555869762,0.2937795042373405,0.24433357479713566,0.20050843189036766,0.29467804216297233,0.6089661060681754,0.24200929904775476,0.511844181580325,0.6151143230276257,0.746655462806039,0.7219333564343288,0.783191325858069,0.7154905635707878,0.6611468684465225,0.68302546887793,0.6771420455698971,0.6215622660861868,0.5835883180105591,0.4085396334154994,0.45403410036422515,0.5722973995544242,0.34269738359556534,0.4555238229129677,0.4975120718934451,0.29147187261681484,0.39161636521175275,0.37417167003455853,0.39540122727451504,0.3640211879608835,0.49941019578409607,0.5960853631793648,0.5853609646908067,0.4573647723410575,0.5095700588107445,0.43364112668584703,0.44064430145628375,0.49511126421025414,0.4399594162460356,0.4290508186059899,0.371858506019866,0.4272790636105457,0.3519336129821128,0.4284444280213666,0.39628646176292154,0.2843267327010617,0.6052526437723494,0.5796646913210967,0.5494155853289042,0.5468217658031016,0.5782284570052263,0.5768658411706924,0.5688842508048851,0.5488444347355491,0.3898682470247847,0.3736019857540484,0.3828327917009778,0.3668314197633108,0.5103298084538568,0.43519214487553176,0.4325748847935799,0.4944395200704266,0.6333381315539017,0.6430239372238904,0.6411970867191158,0.565143534915681,0.740700186144455,0.6164289916191823,0.5392493926292216,0.689339180426691,0.6052081647189419,0.6277406793789866,0.5402554213702435,0.5543807688763183,0.8004564226972967,0.8794428687763466,0.9146319489997161,0.7173414104827829,0.7950209736342578,0.8815642065981961,,0.7277654595530069,0.7252072181072072,0.5398043569408071,0.5230277883384719,0.6967950478009175,0.7591532923500975,0.7991398605650889,0.8579615169899971,0.7169834940267692
LLC-store_med,0.2807316287012767,0.13764165388778926,0.26275942941184094,0.27960650486255834,0.3176812883693848,0.1772032082387991,0.2106051124408597,0.3321224878196155,0.28073143646318527,0.13764458811242497,0.26275918369540047,0.2796057376167881,0.31227950576846486,0.17582791737380682,0.1681241527053218,0.3297094347971746,0.7237256374426371,0.13077285140613332,0.5761201953487545,0.7375530822642146,0.9137247569810015,0.6928953176422106,0.751118095809514,0.9105016164396722,0.9121597075054154,0.795852923448024,0.8096688481186879,0.8899397088897882,0.6819479329775546,0.3481680162024307,0.4888839196897713,0.6962184172961557,0.5704435685741247,0.6130549227771057,0.6430857229481383,0.5198131141652095,0.4576637093140284,0.3878775728056154,0.44563715293258,0.4433726402067322,0.7250097264511178,0.6422947580513749,0.5294016570154667,0.6992005990712815,0.5928332668392343,0.4229047697948702,0.48052680693087874,0.588022769407289,0.5120893285460711,0.42242103173893325,0.3870784216586218,0.5095480333850273,0.5854363621075056,0.555250328895652,0.4821716019728901,0.5173041646242428,0.8336752390277911,0.7033320162838651,0.666951002543787,0.8045469125988317,0.7970176538390521,0.5724374137655459,0.5530661457780215,0.7944716763970491,0.45715217869036856,0.39090942172326737,0.43823060326076274,0.444498503790444,0.594587854028019,0.4263769742412925,0.47749125295890554,0.5866449957172513,0.8866348677999542,0.786946405410153,0.8081705346265065,0.8339009699504832,0.8867029515913211,0.5461677475073276,0.4692616659840351,0.8901487695344786,0.8591561544651903,0.7025123133098131,0.5929828907431575,0.832664926718151,0.9191404800086896,0.7414733936755774,0.6807021475471737,0.9355674931204113,0.9646915972033968,0.7065627403004181,0.727765459553007,,0.8824457771641079,0.5150022765046836,0.5042823166782284,0.8853668823377923,0.9008050797969573,0.7006072902386736,0.6889038382522409,0.9136065690391543
node-loads_mean,0.3266840898898117,0.1505346964606274,0.27104793017560674,0.3351701163454202,0.3289096997547468,0.20241977347185094,0.2226084371045679,0.3377833743475682,0.3266837535721953,0.1505373414968261,0.271039873887678,0.3351684327806428,0.32388035823737477,0.19707303447587957,0.17947116929542453,0.33600874866705327,0.7217577560062534,0.16598552976079448,0.5733552847112321,0.7387137704561805,0.96692492364678,0.7876146870603905,0.8219562395355676,0.953074074507681,0.7925206300265745,0.7248126329901102,0.7431298664132512,0.7664565741115817,0.6861562612388146,0.3802721210160889,0.4998133784617239,0.698325132657494,0.39363179726733744,0.488694449697949,0.5191476593590355,0.34138994945060813,0.4562193833002762,0.39145825937483675,0.4525238609148869,0.44161366700410276,0.572915864344043,0.5410528605591278,0.4472606314409406,0.5436416605212432,0.6017921829375403,0.44926302552396885,0.5027432266880202,0.5957662139512846,0.5179451950134775,0.4493469909433136,0.4134345434020225,0.5116941540222485,0.39403588776355786,0.44094172839263446,0.3901050080306383,0.3248891088123359,0.7304114031211429,0.6298751630803404,0.6140800065771757,0.7055442679135019,0.6697219669051131,0.5630860886071157,0.5462898268386079,0.6580803818237391,0.4516858007493077,0.39576056277247684,0.441489532173369,0.44095975364765994,0.5992210297824664,0.45452600018773914,0.4972681325028511,0.5885289671830695,0.7439036236762806,0.704435675506147,0.7326315149170385,0.6856676706047304,0.9677680506207161,0.7009445997786028,0.6173027547164576,0.9456547933468711,0.71902698272663,0.646656543667419,0.5650724102268128,0.6826089815587781,0.9026204963366541,0.7663035628604614,0.7019748483958241,0.8945695217836083,0.8788957190544288,0.7157360504000674,0.7252072181072071,0.882445777164108,,0.698238001993039,0.6501290634712742,0.9648433802783063,0.9246195321091562,0.7701429161290605,0.7292466239236773,0.9097528505706446
node-loads_std,0.2523037024616134,0.08534426238355076,0.15069300508812888,0.2667221338625816,0.21591035413870685,0.14843014120397796,0.14356499082893764,0.21541980881610007,0.2523030625798038,0.08534550796180937,0.15068888675047265,0.26671914218860154,0.2150276079806052,0.1360689382371163,0.10559532072407755,0.21667915293576367,0.42549337363350453,0.1407928232539742,0.30271900929582357,0.43763661903358636,0.6260649384179485,0.78413916805515,0.6973489893789718,0.5837740904229185,0.5054010723143928,0.566149529822018,0.4984276748787956,0.4646508490273553,0.4342611248646739,0.25934889896737445,0.2768482271068606,0.42886778329497743,0.2774906208031583,0.3959180636041993,0.3663001688200581,0.23328758228438864,0.24976583898776003,0.2013330189408765,0.23636962613843587,0.2409300445960904,0.3723395006821859,0.41584028023342257,0.32053999183835913,0.3449917952495193,0.34435609544863954,0.2712103309535838,0.28776391553353176,0.33116353503016466,0.2942213790614511,0.24743520616471987,0.21390992918409898,0.288392305891249,0.2669810881733336,0.32146257323793775,0.2436509306263272,0.21764286653749754,0.4267506199872774,0.415346359952321,0.3899675321599015,0.3847875132489749,0.47621096141842695,0.626174304820441,0.5535149385275115,0.4171531430322924,0.2461095110423218,0.20157486725378226,0.23251842546624077,0.24028962322864106,0.34203511248443763,0.27200818713339336,0.2836149884449862,0.3263314693719545,0.4557467247428945,0.48173227315190065,0.44722264544995083,0.39993601939595147,0.6714483775203904,0.892803195433275,0.8558981670219086,0.5619934998023194,0.4862997479459238,0.5750924374287198,0.47009868679757083,0.42177741087403503,0.5769459074523586,0.6147539630134945,0.5277392406776135,0.5049026332099933,0.55744738141658,0.596105012339878,0.5398043569408071,0.5150022765046836,0.6982380019930391,,0.8992637319343024,0.5509684862176711,0.5975210074208605,0.7003377057130947,0.567238722129745,0.505647828359586
node-loads_max,0.18412112312219467,0.1533265436766808,0.20343872224726667,0.1578323826787527,0.18198346724732814,0.21240455089432211,0.19465192653528232,0.16677599010574617,0.18412095103503537,0.15332862442024145,0.20343993936132046,0.1578235224864587,0.18009636654861025,0.20368550864093324,0.15815901223308343,0.16834660223960718,0.4031955587372506,0.2736630285954943,0.38998771745410943,0.3992689286469277,0.5922034121326006,0.6868351003909254,0.728072553294072,0.5681737171858068,0.46995680492288194,0.5484530601280063,0.5482413212154386,0.42414658552237544,0.382008516953345,0.36877127695275946,0.35384545920132193,0.3571005857623972,0.23256903946663546,0.3734694758404175,0.3887060406158985,0.18311337680394232,0.24291042416744693,0.2866570228924967,0.30925993305182153,0.21389337375236187,0.3255079127905629,0.38306116487054087,0.3195440985357335,0.30272016100559257,0.3197924339146542,0.32417677370388315,0.32578846559472274,0.29380384254292086,0.27680999500205433,0.33488502555662836,0.2965884764570619,0.2556493602581454,0.22674852620504152,0.3189399742346584,0.27355173953633727,0.1696454090150762,0.4047852124889832,0.3999923140028187,0.39453874441494013,0.3637647765346039,0.4422686018832911,0.627191765133095,0.6425658321584021,0.37875256323008083,0.2411059322702052,0.2862304451610643,0.3034470659810046,0.21610419049261473,0.3195720084032156,0.3239493018528636,0.3193001266587115,0.2919420802254604,0.4288944895343768,0.4807361325928539,0.4861157943210351,0.36551519929962695,0.6443077054411721,0.8337256074463962,0.9143211255178715,0.5608426537059487,0.4542421401290159,0.5873273011030751,0.5604928145944039,0.37897948125163944,0.5283561545163526,0.518578170513186,0.5162526156407674,0.5134493562386924,0.5076956646366875,0.49164829788979675,0.5230277883384719,0.5042823166782284,0.6501290634712742,0.8992637319343023,,0.5386287035396706,0.525629356384146,0.5372290061885304,0.5460995828194899,0.5074266514424867
node-loads_med,0.29488030002272303,0.1764050997071638,0.28825424610059297,0.28825153283703137,0.30976436182425904,0.22160470475720856,0.22700733087162184,0.319456923550421,0.2948802252778319,0.1764083104870267,0.2882454931206209,0.2882487182937058,0.3044265570999547,0.21663165368508114,0.18579143422469926,0.3174023288275601,0.7047465122716253,0.2187359647371616,0.5930985168046603,0.725360239115043,0.9455020463701236,0.7225937098662494,0.7856098369254665,0.9597592458612104,0.7676825829110299,0.72395903167505,0.752427550369911,0.738630255730536,0.6572451740002251,0.4161043101757659,0.5119530662967559,0.6716899960307258,0.3723711375388682,0.490079049478388,0.5273680413481215,0.31690841854368296,0.44888212826433344,0.4255597079163624,0.47308350838028834,0.4297043186948837,0.5554610803323191,0.528907471798248,0.4386516043091462,0.532492315582172,0.5872767795763769,0.48820289409597306,0.5271950979566224,0.575434252334221,0.5078862145103792,0.49200245059152053,0.43703039514435843,0.4965604503097057,0.373529596356554,0.4541486889146051,0.4079793902387021,0.2962545221583805,0.711881928524343,0.6318662216332023,0.6146661620064792,0.6763067944114942,0.6400605425299455,0.5227418075687283,0.5096325773493326,0.643541596777858,0.4452202520079297,0.42928657478504095,0.46108269701937254,0.430305731698087,0.5855199294908492,0.4929247896008104,0.5224915881579593,0.5685012362485782,0.7268441891383173,0.723615001815171,0.756155636453382,0.6545820980583944,0.9431751465252292,0.596546923410442,0.5113477823017444,0.9631222911533796,0.6929338736753478,0.6361194116200253,0.5587858016645412,0.6567238869567019,0.8809093429291391,0.7200766648369018,0.680827380654491,0.9072410698734227,0.8518358283168914,0.6647101211349365,0.6967950478009176,0.8853668823377923,0.9648433802783063,0.5509684862176711,0.5386287035396706,,0.8927679589769931,0.6848079403332299,0.697017666848277,0.9311761869172278
node-stores_mean,0.3111840387988485,0.12305490847011338,0.24427019479494763,0.3242040592521304,0.31045531225894607,0.1545030565645945,0.18343208035655378,0.32089272238314287,0.31118360152235625,0.1230567843306519,0.24425999825663014,0.32420609850736376,0.30471638782159854,0.15169715649717133,0.1416152370419036,0.31733557278779767,0.7038626963056915,0.0890574712997034,0.5225693915962498,0.7201027552036066,0.9241548283606299,0.7341829588959198,0.7645479121856203,0.9067499420992818,0.774978451032177,0.6924634641930271,0.7102543255410497,0.7509216161552625,0.674350069770081,0.32686044220587174,0.4470582145371332,0.6911752188021016,0.39034564526560633,0.4480299060054946,0.490137799052376,0.3433631237182826,0.4665694949441964,0.37489443881663187,0.4164304224290378,0.45317974117061416,0.6052773073139798,0.5570837419023681,0.47581639823625643,0.5679763888485289,0.6084701812483937,0.4438549645210806,0.4831806214196423,0.5982620455449136,0.5111506970021663,0.4042463337080873,0.3608603767005119,0.506236161643309,0.3908169603155647,0.40052240327210165,0.36485047732634746,0.33026861903498256,0.7254801416965334,0.6282394475056029,0.6074364417945917,0.6976338428188736,0.651501142982697,0.49142289721471344,0.4631992292499873,0.6446038728794633,0.46153438050529505,0.38014628863368327,0.40813235547744525,0.45087431022610364,0.6056109840751482,0.45022713881248183,0.48230574865217035,0.5902945595938968,0.7294244577650462,0.6759863983406168,0.7027252266401729,0.6770815994513261,0.8809207565564471,0.5956619576914866,0.49259085896082705,0.8560464188147363,0.6898610295254357,0.5871623498942266,0.49701828903074774,0.6608615338034753,0.957098118972202,0.8288600119735527,0.7379080951607496,0.9264362103493501,0.913157625622286,0.7633041682201482,0.7591532923500977,0.9008050797969573,0.9246195321091562,0.5975210074208605,0.5256293563841459,0.8927679589769931,,0.8589838461397523,0.7793576707380825,0.9553301195658601
node-stores_std,0.3642382378638173,0.1444541521403851,0.23060420615002966,0.36739704392405936,0.3139615377884841,0.17426304741917623,0.1724156456378843,0.31834087371638914,0.3642375918168057,0.14445496929606227,0.2305920544553945,0.3673960838474896,0.31086642843473494,0.16571169555888032,0.1316211384484447,0.3167649426466096,0.5963843169792309,0.08893880668514399,0.3986612981775393,0.6119626306330299,0.7539745049613743,0.7767774115376808,0.7240687639429471,0.7106610467973526,0.6287957649773436,0.6268605742272508,0.5854477302945925,0.5976773812942917,0.6104290527122024,0.2897239471253846,0.36106297567102996,0.6127371698150744,0.32777604077291217,0.40245856673057445,0.4082544793119211,0.2855069687991331,0.40471766193134906,0.3085581465967208,0.33042773858361646,0.3894298433724085,0.5031139931597665,0.5680537918860438,0.5231312096318702,0.4543622912740674,0.533200209026692,0.40375265380747205,0.41472451494424556,0.5165625164467554,0.45118675706802186,0.3472329148095879,0.2898664322935499,0.44344418483892156,0.32581378796267785,0.35831267072521555,0.31354730467920405,0.2728665354818733,0.56998521377261,0.5359514271798423,0.505834000573753,0.5212999286807228,0.559833805209853,0.5332234454798588,0.4496977333725995,0.5347434366471824,0.3999748847604383,0.30949559159173845,0.32273400488187504,0.38786727814195854,0.5304344326854151,0.40542952958719647,0.409909593187201,0.5103121646490055,0.5852155847025793,0.5734930186939728,0.5519858864492696,0.5300429549329558,0.7233659191242461,0.6444176053335146,0.5048803260090812,0.6571953463713922,0.5658078953938652,0.5453939924274064,0.42268182291759965,0.5290553536072963,0.8125968091107886,0.8725457011316661,0.7770380812229037,0.6996743581446075,0.7750797791155174,0.8345618247284022,0.7991398605650889,0.7006072902386736,0.7701429161290606,0.7003377057130947,0.5372290061885304,0.6848079403332299,0.8589838461397523,,0.8669972375479427,0.7178455596740656
node-stores_max,0.25474086996380224,0.19742743156018408,0.2658864503452648,0.21721933545360927,0.23640826179012026,0.22747152140593221,0.20594340311859524,0.23052308284749748,0.25474072527236163,0.1974302501839809,0.26588157284366926,0.21721416712154812,0.23347697033928386,0.222728458418545,0.17214795076516343,0.2305447203956903,0.5329079609929785,0.24691663094602442,0.47076566890336946,0.5389556762856592,0.7310405688204572,0.6821373295213827,0.763168404752725,0.7156153608210257,0.5869230200498081,0.6081072875427018,0.608102019973922,0.5611311984885207,0.5069045842864556,0.4048306571503322,0.4228094993178967,0.49658002159373116,0.27606930337667906,0.4011488698992186,0.43840905718355366,0.22554141346384027,0.33370963708309126,0.3462526131759755,0.3548135120503887,0.3068858128893313,0.4515717723166257,0.5639736509576627,0.5810623249024762,0.4072998450777771,0.4498123893635292,0.4172412397375886,0.4098953618768538,0.43347297769824344,0.379234285873534,0.4102559700259134,0.35361152608654295,0.36345943922042323,0.2797756715477678,0.3944678572084804,0.37571526739768185,0.21288980810176583,0.5290948192429883,0.5048662784614452,0.48219041901833604,0.49172057677694375,0.5063766497712683,0.5141851236431529,0.5209398934852879,0.4881016052878228,0.32951859066972916,0.3457598018049991,0.3458179161221983,0.30719384740219785,0.4472010495213688,0.4177654813099069,0.4030803197958524,0.4285608696584011,0.5502114264577583,0.5747030787483332,0.5728184952103262,0.49544052440515635,0.7122815594470011,0.5666090248399178,0.504500603398029,0.6826564726441279,0.5249243702184309,0.5540892000629014,0.4838917397399294,0.48705487570845035,0.7677213130937672,0.8060469622054213,0.8471344162516843,0.7109919517112719,0.7241775655206942,0.7574034544435416,0.8579615169899971,0.688903838252241,0.7292466239236773,0.567238722129745,0.54609958281949,0.697017666848277,0.7793576707380825,0.8669972375479427,,0.7205120889623282
